序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,双低,老式双低,老式排名,新式双低,新式排名,MA20乖离,热门度,转债名称
247,新泉转债!!,113509,2018/6/22,新泉股份,603179,汽车,零部件制,210.27,2.56%,-0.10%,30.12,2.52%,123,30.20%,110.3,14.22,4.85,211.81,-0.70%,转股中,3.76年,1.76年,2.10%,4.50%,2,93,-16.00%,-16.40%,-23.90%,-24.00%,94.86,94.48,0.98,AA,4.28%,209.57 ,208.7,277,113.9,277,10.10%,11,新泉转债!!
266,太阳转债!!,128029,2018/1/16,太阳纸业,2078,造纸包装,造纸行业,163,1.87%,1.40%,13.86,3.28%,175,9.40%,107.8,8.55,2.4,162.11,0.60%,转股中,2.32年,0.32年,3.20%,5.20%,11,359,-16.50%,-17.00%,-83.40%,-83.60%,99.08,98.52,1,AA+,4.01%,163.60 ,163.9,256,64.8,243,6.70%,8,太阳转债!!
240,盛路转债!!,128041,2018/8/14,盛路通信,2446,通信互联,通信设备,238.001,-6.30%,6.94%,7.63,0.66%,568,436%,114.3,6.85,2.41,111.39,114%,转股中,3.88年,1.88年,0.80%,0.90%,0.5,69,-17.40%,-17.90%,-24.70%,-24.80%,94.4,97.42,0.96,AA,4.28%,352.00 ,364.6,289,267.2,289,-0.40%,11,盛路转债!!
284,模塑转债!!,127004,2017/8/16,模塑科技,700,汽车,零部件制,206,-3.25%,3.25%,7.48,-0.66%,1339,476%,113.3,7.46,2.64,100.27,105%,转股中,2.76年,0.76年,1.90%,1.90%,1.3,69,-19.70%,-20.40%,-55.10%,-55.30%,98,101.3,0,AA,4.21%,311.00 ,311.7,287,210.4,286,-3.40%,39,模塑转债!!
213,凯龙转债!,128052,2019/1/21,凯龙股份,2783,化工,化工,298.995,-2.80%,4.05%,12.96,1.25%,359,372%,115,6.67,2.85,194.3,53.90%,转股中,4.31年,2.31年,0.70%,1.30%,0.3,49,-20.20%,-20.60%,-22.30%,-22.40%,93.4,96.37,1,AA,4.28%,352.90 ,403.7,290,307.3,290,1.50%,12,凯龙转债!
265,天康转债!!,128030,2018/1/29,天康生物,2100,农业,畜牧业,241.8,0.73%,2.01%,18.03,2.74%,239,101%,112.3,7.85,3.66,229.68,5.30%,转股中,3.32年,1.32年,0.50%,1.20%,1,194,-21.00%,-21.40%,-37.00%,-37.10%,96.67,98.03,1,AA,4.28%,247.10 ,253.9,284,155.9,283,2.00%,11,天康转债!!
232,东音转债!!,128043,2018/8/27,罗欣药业,2793,医药,化学制药,309.49,1.81%,0.67%,17.36,2.48%,1186,988%,114.5,6.22,6.54,279.1,10.90%,转股中,3.93年,1.93年,0.20%,0.40%,0.4,251,-22.60%,-23.10%,-28.30%,-28.40%,94.25,97.41,1,AA,4.28%,320.39 ,339.9,288,242.5,288,3.60%,11,东音转债!!
124,振德转债!,113555,2020/1/14,振德医疗,603301,医药,医疗器械,531.65,0.41%,0.56%,74.94,0.98%,337,26.70%,124.8,14.01,6.74,534.9,-0.60%,转股中,5.31年,3.31年,1.60%,8.50%,2.4,149,-24.20%,-24.80%,-17.20%,-17.30%,84.36,90.01,0.99,AA-,6.52%,531.05 ,528.4,293,438.4,293,-9.00%,16,振德转债!
244,广电转债!!,110044,2018/7/24,广电网络,600831,传媒娱乐,影视娱乐,321.79,-16.90%,14.90%,8.81,-2.44%,2680,1064%,112.3,6.9,1.73,127.68,152%,转股中,3.83年,1.83年,1.10%,1.40%,0.7,63,-24.30%,-24.70%,-30.60%,-30.70%,94.61,95.94,0.82,AA,4.28%,473.79 ,515.9,292,420,292,7.00%,11,广电转债!!
236,横河转债!,123013,2018/8/20,横河模具,300539,机械装备,专用设备,383,-3.39%,2.28%,8.23,-2.02%,735,497%,115.2,9.13,3.79,90.14,325%,转股中,3.91年,1.91年,2.10%,1.90%,0.4,18,-26.80%,-27.20%,-31.40%,-31.40%,89.11,87.44,0.55,A+,7.48%,708.00 ,675.9,294,586.7,294,7.10%,15,横河转债!
224,特发转债!,127008,2018/12/25,特发信息,70,通信互联,通信设备,314.99,-2.02%,3.55%,11.96,1.53%,170,88.80%,111.1,5.54,3.44,215.88,45.90%,转股中,3.22年,1.22年,0.60%,1.30%,0.6,98,-27.90%,-28.30%,-47.10%,-47.10%,96.15,97.29,1,AA,4.28%,360.89 ,414.1,291,316.8,291,-7.00%,15,特发转债!
163,英科转债!,123029,2019/9/10,英科医疗,300677,医药,医疗器械,918.113,-6.53%,1.00%,147.1,-5.58%,555,42.80%,138.2,16.11,16.86,913.1,0.50%,转股中,4.96年,2.96年,0.40%,3.80%,1.4,327,-32.20%,-32.90%,-22.10%,-22.20%,88.68,102.68,0.99,AA-,6.38%,918.61 ,923.1,295,820.4,295,-8.00%,16,英科转债!
